gram,counts
covid 19,167218
tested positive,3381
new cases,2223
refused wear,2017
public health,1865
stay home,1700
herd immunity,1247
vaccine rollout,1141
united states,1104
last year,986
health care,956
vaccine doses,931
24 hours,833
get vaccine,801
death toll,797
second wave,788
long term,788
vaccine distribution,770
active cases,705
members congress,693
south africa,692
at home,688
mental health,680
boris johnson,672
