gram,counts
covid 19,136052
new cases,3120
tested positive,1981
high marks,1496
public health,1386
second wave,1171
death toll,1144
24 hours,1136
united states,1056
active cases,990
worst hit,939
second worst,908
manchester city,897
confirmed cases,884
back school,839
bruce williamson,831
first time,756
white house,724
mental health,712
cases deaths,696
hit country,673
new deaths,668
around world,632
every day,591
death rate,578
