gram,counts
covid 19,136058
new cases,2275
death toll,1445
public health,1443
united states,1165
tested positive,1075
white house,919
vaccine rollout,794
24 hours,776
one isolated,721
last year,709
new deaths,628
south africa,623
stay home,620
pfizer vaccine,612
active cases,608
mental health,596
health care,592
death rate,570
vaccine distribution,558
first dose,550
vaccine doses,537
health officials,528
