gram,counts
covid 19,161229
new cases,2114
public health,1632
tested positive,1601
death toll,1527
stay home,1315
vaccine rollout,1149
united states,1092
last year,937
health care,932
mental health,888
24 hours,858
boris johnson,847
get vaccine,820
vaccine doses,797
