gram,counts
covid 19,125163
new cases,1930
second wave,1729
cvs near,1439
public health,1290
24 hours,1114
vaccine doses,1011
last year,993
high court,973
via changethailand,940
please help,915
fully vaccinated,878
active cases,770
tested positive,760
stay home,743
united states,720
take care,689
india fight,686
madras high,664
