gram,counts
covid 19,171680
new cases,3851
1trenggalek thearieair,2647
white house,2523
tested positive,2502
public health,1907
nursing homes,1462
thearieair 1802_kimmi,1428
thearieair tjhinfar21,1316
death toll,1209
active cases,1206
united states,1167
confirmed cases,1136
24 hours,1068
nursing home,1050
smash mouth,1003
new deaths,898
laboral oferta,884
