gram,counts
covid 19,104781
new cases,2004
death toll,1011
public health,896
phil spector,893
tested positive,825
accurate insight,719
scientists usafacts,703
stay home,687
vaccine rollout,634
united states,617
us receiving,586
vaccines reporting,560
last year,548
active cases,540
one year,529
24 hours,518
confirmed cases,492
first dose,489
around world,476
found ice,465
health care,463
south africa,445
new deaths,443
nears 400,438
us nears,406
health officials,405
second wave,401
