gram,counts
covid 19,149431
herd immunity,13473
new cases,1801
public health,1451
immunity humaspolresbat7,1376
first dose,1256
vaccine doses,1055
last year,1021
immunity polri,862
white house,856
one year,842
changing revolving,807
pandemic employees,807
health care,788
get vaccine,774
