gram,counts
covid 19,149370
white house,3803
new cases,3158
tested positive,2797
boris johnson,2269
tested negative,2157
herd immunity,2072
vaccine trial,1842
public health,1707
mental health,1464
three tier,1349
united states,1216
tests negative,1140
active cases,1086
death toll,1065
second wave,1048
24 hours,899
amy coney,846
health care,840
confirmed cases,810
world health,808
vaccine study,806
fake news,714
lockdowns due,689
mask wearing,685
new deaths,676
first time,664
