gram,counts
covid 19,164463
new cases,3748
public health,2379
1trenggalek thearieair,2354
thearieair tjhinfar21,2272
tested positive,1856
death toll,1659
united states,1489
24 hours,1331
active cases,1261
mental health,1055
nursing homes,1044
herd immunity,1031
white house,1031
confirmed cases,959
new deaths,925
face masks,886
south korea,802
health care,797
around world,779
wear masks,665
second wave,665
anderson cooper,650
back school,645
