gram,counts
covid 19,107901
new cases,2729
thearieair tjhinfar21,2196
1trenggalek thearieair,2192
public health,1268
death toll,1140
boris johnson,1018
tested positive,954
united states,876
active cases,797
highest daily,784
recovery rate,762
second wave,754
herd immunity,750
24 hours,724
confirmed cases,714
reports highest,696
new deaths,652
deaths us,606
anti lockdown,605
health care,598
wear masks,591
mental health,590
first time,585
