gram,counts
covid 19,86867
new cases,1416
cvs near,1397
vaccine doses,1070
fully vaccinated,935
last year,864
24 hours,790
public health,752
death toll,637
heart inflammation,620
active cases,562
study shows,548
spread awareness,548
united states,522
around world,478
mental health,426
