gram,counts
covid 19,95912
new cases,2089
tested positive,1103
stay home,1068
public health,910
death toll,791
24 hours,775
south africa,629
frontline workers,612
sinassc728 angelescasluchandoenpandemia,601
united states,588
vaccine rollout,585
active cases,557
health care,529
rallied thanks,511
thanks multiple,511
vaccines signing,511
new fiscal,511
philip receive,496
last year,485
american hero,485
money help,482
blood type,480
please tell,477
new deaths,457
type click,430
