gram,counts
covid 19,167268
white house,4518
new cases,3689
tested positive,3012
country back,2474
back doctors,2344
public health,2248
second wave,1958
taking country,1837
national lockdown,1743
death toll,1593
united states,1419
second national,1300
death rate,1262
france germany,1210
testing positive,1169
24 hours,1021
cases deaths,1009
health care,997
october 28,940
active cases,936
fake news,927
mental health,912
10 years,869
new deaths,866
cases spike,833
confirmed cases,768
