gram,counts
covid 19,122952
new cases,1972
public health,1371
south africa,946
last year,836
mental health,828
vaccine rollout,705
active cases,694
health officials,674
tested positive,648
february 10,632
french nun,624
south african,617
takedowntheccp 爆料革命,611
february 2021,592
health care,572
white house,559
world health,540
first dose,537
