gram,counts
covid 19,98564
via changethailand,2143
cvs near,1767
new cases,1615
24 hours,1298
second wave,1248
raw materials,1226
last year,1072
public health,942
vaccine doses,874
stay home,778
please help,771
oxygen shortage,756
death toll,650
active cases,646
fully vaccinated,638
tested positive,573
mouth make,543
united states,513
tweets critical,512
health care,511
health ministry,504
