gram,counts
covid 19,162045
new cases,3389
white house,3056
tested positive,2433
public health,1598
death toll,1523
united states,1347
second wave,1322
heart attacks,1240
cases deaths,1223
western states,1115
hospitals counted,1103
join california,1077
three western,1012
10 years,999
health care,978
california plan,977
vaccine public,968
active cases,954
counted heart,942
death rate,896
new deaths,864
24 hours,859
