gram,counts
covid 19,105449
new cases,3017
1trenggalek thearieair,1563
thearieair tjhinfar21,1563
tested positive,1448
death toll,1156
public health,1009
active cases,907
24 hours,853
united states,803
confirmed cases,769
new deaths,763
would trust,733
could picking,719
picking dead,678
herd immunity,639
months ago,603
white house,598
anti lockdown,565
antibody test,560
health care,550
stay home,517
around world,504
total deaths,485
second wave,472
every day,464
deaths reported,463
