gram,counts
covid 19,156183
white house,4318
new cases,3927
tested positive,2120
public health,1884
united states,1880
second wave,1552
fox news,1332
fake news,1315
health care,1311
stay home,1113
death toll,1108
herd immunity,1073
active cases,948
going control,934
long term,926
cases deaths,905
rounding corner,824
record high,817
mental health,810
24 hours,789
cases hit,772
confirmed cases,755
